orderid,customerid,marketplaceid,orderno,unitsperorder,nooflineitems,date,ordertotal,shippingcost,carrier,shipmentweight
6090,913,1,QQs-3028,1,1,2/5/2021,73.88,11.63,Express 1,52
6091,838,1,QQs-3029,1,1,2/5/2021,70.39,7.83,Express 1,41
6092,1151,1,QQs-3030,2,1,2/5/2021,51.82,8,Express 1,46
6093,702,1,QQs-3031,1,1,2/5/2021,60.69,11.63,Express 1,41
6094,459,1,QQs-3032,9,9,2/5/2021,183.91,8.23,Express 1,128
6095,58,1,QQs-3033,3,3,2/5/2021,34.97,8,Express 1,22
6096,396,1,QQs-3034,1,1,2/5/2021,79.12,12.64,Express 1,55
6097,237,1,QQs-3035,3,3,2/5/2021,205.68,12.04,UPS,192
6098,1152,1,QQs-3036,2,1,2/5/2021,14.98,3.85,Stamps.com,5
6099,120,1,QQs-3037,1,1,2/6/2021,27.85,8,Express 1,28
6100,1048,1,QQs-3038,1,1,2/6/2021,23.99,7.4,Express 1,21
6101,1156,1,QQs-3039,2,1,2/6/2021,47.98,8,Express 1,44
6102,829,1,QQs-3040,2,1,2/6/2021,45.58,9.01,Express 1,34
6103,1023,1,QQs-3041,1,1,2/6/2021,31.29,8,Express 1,35
6104,691,1,QQs-3042,10,1,2/6/2021,227.9,12,UPS,166
6105,1155,1,QQs-3043,2,2,2/6/2021,17.29,8,Express 1,21
6106,511,1,QQs-3044,1,1,2/6/2021,489.79,15.62,UPS,400
6107,1154,1,QQs-3045,3,2,2/6/2021,37.98,8,Express 1,62
6108,1153,1,QQs-3046,1,1,2/6/2021,17.59,4.04,Stamps.com,10
6109,1157,1,QQs-3047,5,2,2/7/2021,211.11,9.37,UPS,210
6110,312,1,QQs-3048,1,1,2/7/2021,23.99,7.4,Express 1,17.5
6111,1158,1,QQs-3049,3,2,2/7/2021,169.57,15.91,UPS,191
6112,1059,1,QQs-3050,5,1,2/8/2021,138.77,8.23,Express 1,133
6113,1159,1,QQs-3051,3,2,2/8/2021,54.38,11.63,Express 1,70
6114,392,1,QQs-3052,1,1,2/8/2021,67.59,7.83,Express 1,84
6115,1160,1,QQs-3053,1,1,2/8/2021,32.79,8,Express 1,28
6116,904,1,QQs-3054,2,2,2/8/2021,193.56,11.75,UPS,176
6117,949,1,QQs-3055,1,1,2/8/2021,52.59,12.64,Express 1,56
6118,1163,1,QQs-3056,1,1,2/8/2021,7.59,3.49,Stamps.com,4
6119,1162,1,QQs-3057,2,2,2/8/2021,32.78,7.4,Express 1,21
6120,1161,1,QQs-3058,10,1,2/8/2021,633.9,20.96,UPS,624
6121,1151,1,QQs-3059,1,1,2/8/2021,20.51,4.04,Stamps.com,11
6122,437,1,QQs-3060,3,3,2/8/2021,40.67,5.66,Stamps.com,15
6123,1045,1,QQs-3061,1,1,2/8/2021,139.39,13.75,Express 1,109
6124,211,1,QQs-3062,2,2,2/9/2021,41.98,8,Express 1,28
6125,705,1,QQs-3063,6,2,2/9/2021,116.34,8,Express 1,78
6126,1164,1,QQs-3064,1,1,2/9/2021,12.39,3.57,Stamps.com,7.9
6127,1103,1,QQs-3065,1,1,2/9/2021,21.79,5.19,Stamps.com,15
6128,2,1,QQs-3066,2,1,2/9/2021,25.98,4.12,Stamps.com,12
6129,1165,1,QQs-3067,2,2,2/9/2021,56.48,8,Express 1,34
6130,1166,1,QQs-3068,4,4,2/9/2021,52.53,8,Express 1,27
6131,1167,1,QQs-3069,1,1,2/9/2021,8.09,3.58,Stamps.com,6
6132,1168,1,QQs-3070,4,2,2/9/2021,37.96,7.4,Express 1,30
6133,586,1,QQs-3071,1,1,2/10/2021,391.79,18.8,UPS,480
6134,980,1,QQs-3072,2,2,2/10/2021,45.98,8,Express 1,36
6135,124,1,QQs-3073,3,3,2/10/2021,46.97,8,Express 1,34
6136,430,1,QQs-3074,13,6,2/10/2021,246.37,11.9,UPS,176
6137,1169,1,QQs-3075,1,1,2/10/2021,34.49,7.4,Express 1,18
6138,608,1,QQs-3076,3,3,2/10/2021,77.87,12.64,Express 1,74
6139,1171,1,QQs-3077,1,1,2/10/2021,9.99,3.06,Stamps.com,4
6140,1170,1,QQs-3078,1,1,2/10/2021,11.49,3.51,Stamps.com,6
6141,1173,1,QQs-3079,3,3,2/10/2021,379,9.4,UPS,88
6142,1142,1,QQs-3080,1,1,2/10/2021,51.89,8.34,Express 1,46
6143,1172,1,QQs-3081,2,1,2/10/2021,38.78,8,Express 1,32
6144,1174,1,QQs-3082,2,1,2/10/2021,22.98,4.68,Stamps.com,12
6145,926,1,QQs-3083,7,5,2/10/2021,110.17,0,Express 1,53.3
6146,1044,1,QQs-3084,1,1,2/10/2021,23.99,7.4,Express 1,23
6147,953,1,QQs-3085,1,1,2/11/2021,38.49,8,Express 1,27
6148,276,1,QQs-3086,32,2,2/11/2021,74.32,19.3,Express 1,160
6149,276,1,QQs-3086-1,192,6,2/11/2021,297.28,19.3,Express 1,160
6150,1175,1,QQs-3087,2,2,2/11/2021,35.48,7.4,Express 1,16.5
6151,298,1,QQs-3088,1,1,2/11/2021,32.19,8,Express 1,37
6152,1079,1,QQs-3089,1,1,2/11/2021,10.88,3.46,Stamps.com,6
6153,1176,1,QQs-3090,1,1,2/11/2021,100.36,7.83,Express 1,80
6154,1070,1,QQs-3091,3,3,2/11/2021,130.27,13.75,Express 1,125
6155,1162,1,QQs-3092,2,2,2/11/2021,48.98,8,Express 1,43
6156,1177,1,QQs-3093,1,1,2/11/2021,75.29,9.01,Express 1,85
6157,1178,1,QQs-3094,11,3,2/11/2021,261.19,12.36,Express 1,148
6158,1180,1,QQs-3095,4,4,2/11/2021,39.36,7.4,Express 1,26
6159,1179,1,QQs-3096,20,19,2/11/2021,318.6,15.15,UPS,208
6160,1181,1,QQs-3097,3,3,2/11/2021,67.17,8,Express 1,40.9
6161,358,1,QQs-3098,3,3,2/12/2021,58.17,7.4,Express 1,44
6162,374,1,QQs-3099,2,2,2/12/2021,162.74,8.23,Express 1,128
6163,1182,1,QQs-3100,5,3,2/12/2021,345.85,16.39,UPS,432
6164,742,1,QQs-3101,1,1,2/12/2021,59.89,9.96,UPS,64
6165,1183,1,QQs-3102,1,1,2/12/2021,19.5,3.46,Stamps.com,6
6166,1186,1,QQs-3103,2,2,2/13/2021,19.98,4.2,Stamps.com,10
6167,1185,1,QQs-3104,5,4,2/13/2021,37.36,8,Express 1,33
6168,1130,1,QQs-3105,1,1,2/13/2021,74.79,9.01,Express 1,51
6169,186,1,QQs-3106,5,1,2/13/2021,153.4,13.75,Express 1,160
6170,1184,1,QQs-3107,2,1,2/13/2021,16.98,3.58,Stamps.com,8
6171,981,1,QQs-3108,3,2,2/13/2021,36.18,8,Express 1,28
6172,1190,1,QQs-3109,1,1,2/13/2021,14.39,4.12,Stamps.com,10
6173,1189,1,QQs-3110,2,1,2/14/2021,33.18,5.42,Stamps.com,15
6174,1188,1,QQs-3111,3,3,2/14/2021,119.27,12.36,Express 1,120
6175,1187,1,QQs-3112,1,1,2/14/2021,51.09,8,Express 1,43
6176,515,1,QQs-3113,4,1,2/14/2021,95.96,12.64,Express 1,84
6177,1175,1,QQs-3114,1,1,2/15/2021,8.99,3.03,Stamps.com,4
6178,998,1,QQs-3115,1,1,2/15/2021,32.19,8,Express 1,35
6179,1191,1,QQs-3116,1,1,2/15/2021,10.79,3.12,Stamps.com,3
6180,1192,1,QQs-3117,1,1,2/16/2021,12.99,3.58,Stamps.com,6
6181,23,1,QQs-3118,1,1,2/16/2021,92.39,7.83,Express 1,80
6182,1194,1,QQs-3119,1,1,2/16/2021,18.28,3.46,Stamps.com,8
6183,1193,1,QQs-3120,4,3,2/16/2021,183.56,11.75,UPS,118
6184,1197,1,QQs-3121,3,1,2/16/2021,22.77,4.12,Stamps.com,12
6185,262,1,QQs-3122,5,1,2/16/2021,282.2,0,UPS,224
6186,1196,1,QQs-3123,2,2,2/16/2021,29.58,5.27,Stamps.com,13
6187,1195,1,QQs-3124,3,2,2/16/2021,217.28,68.25,Express 1,104
6188,933,1,QQs-3125,5,1,2/16/2021,134.8,19.3,Express 1,176
6189,76,1,QQs-3126,2,2,2/16/2021,44.18,8,Express 1,35
6190,401,1,QQs-3127,1,1,2/17/2021,13.79,3.49,Stamps.com,3
6191,310,1,QQs-3128,1,1,2/17/2021,34.07,8,Express 1,24
6192,1198,1,QQs-3129,1,1,2/17/2021,11.79,3.58,Stamps.com,7
6193,966,1,QQs-3130,6,6,2/17/2021,264.54,10.09,UPS,236
6194,955,1,QQs-3132,2,1,2/17/2021,153.18,13.75,Express 1,176
6195,1170,1,QQs-3133,2,1,2/17/2021,22.98,4.12,Stamps.com,12
6196,746,1,QQs-3134,2,2,2/17/2021,46.28,8,Express 1,41
6197,1199,1,QQs-3135,10,1,2/17/2021,104.9,17.53,UPS,80
6198,1200,1,QQs-3136,1,1,2/17/2021,110.62,9.01,Express 1,55
6199,121,1,QQs-3137,2,1,2/17/2021,91.58,8,Express 1,58
6200,1201,1,QQs-3138,2,2,2/18/2021,48.49,7.4,Express 1,25
6201,664,1,QQs-3139,1,1,2/18/2021,45.79,7.4,Express 1,30
6202,1079,1,QQs-3140,1,1,2/18/2021,10.88,3.46,Stamps.com,6
6203,1039,1,QQs-3141,3,1,2/18/2021,63.97,9.5,FedEx,39
6204,1202,1,QQs-3142,1,1,2/18/2021,17.59,4.38,Stamps.com,12
6205,836,1,QQs-3143,1,1,2/18/2021,49.59,7.4,Express 1,31
6206,473,1,QQs-3144,47,3,2/18/2021,694.07,15.57,UPS,400
6207,1204,1,QQs-3145,2,2,2/18/2021,61.08,7.7,Express 1,32
6208,1203,1,QQs-3146,1,1,2/18/2021,6.99,3.22,Stamps.com,2
6209,4,1,QQs-3147,3,3,2/18/2021,50.37,8,Express 1,25
6210,722,1,QQs-3148,4,2,2/18/2021,84.66,8.34,Express 1,72
6211,685,1,QQs-3149,13,13,2/18/2021,240.51,19.3,Express 1,173.3
6212,1205,1,QQs-3150,1,1,2/19/2021,22.99,7.4,Express 1,19
6213,535,1,QQs-3151,2,2,2/19/2021,45.58,8,Express 1,31
6214,1206,1,QQs-3152,1,1,2/19/2021,26.12,8,Express 1,18
6215,1207,1,QQs-3153,5,4,2/19/2021,74.45,9.5,FedEx,40
6216,366,1,QQs-3154,3,2,2/19/2021,134.97,8.23,Express 1,96
6217,671,1,QQs-3155,3,1,2/19/2021,418.17,13.53,UPS,304
6218,1210,1,QQs-3156,2,2,2/19/2021,49.18,8,Express 1,36
6219,614,1,QQs-3157,4,4,2/19/2021,30.99,3.46,Stamps.com,8
6220,1209,1,QQs-3158,1,1,2/19/2021,308.99,16.91,UPS,512
6221,1208,1,QQs-3159,4,2,2/19/2021,37.96,7.4,Express 1,30
6222,83,1,QQs-3160,1,1,2/20/2021,14.94,3.01,Stamps.com,3
6223,1157,1,QQs-3161,6,1,2/20/2021,252.17,9.4,UPS,256
6224,990,1,QQs-3162,1,1,2/20/2021,17.99,4.38,Stamps.com,9
6225,1048,1,QQs-3163,1,1,2/20/2021,23.99,7.4,Express 1,21
6226,346,1,QQs-3164,3,3,2/20/2021,71.97,8,Express 1,64
6227,398,1,QQs-3165,7,7,2/20/2021,118.93,12.64,Express 1,64
6228,1214,1,QQs-3166,1,1,2/20/2021,23.99,8,Express 1,31
6229,1213,1,QQs-3167,1,1,2/20/2021,21.79,5.98,Stamps.com,13
6230,1212,1,QQs-3168,2,2,2/21/2021,242.39,0,Express 1,491
6231,1211,1,QQs-3169,1,1,2/21/2021,21.19,5.19,Stamps.com,15
6232,819,1,QQs-3170,4,4,2/21/2021,54.36,8,Express 1,56
6233,584,1,QQs-3171,2,2,2/21/2021,54.19,8,Express 1,42.5
6234,1057,1,QQs-3172,2,1,2/21/2021,47.18,8,Express 1,44
6235,261,1,QQs-3173,3,2,2/21/2021,49.17,8,Express 1,28
6236,904,1,QQs-3174,1,1,2/21/2021,22.85,5.19,Stamps.com,13
6237,125,1,QQs-3175,1,1,2/21/2021,62.99,8.04,Express 1,48
6238,1217,1,QQs-3176,9,4,2/21/2021,82.41,8,Express 1,48
6239,1216,1,QQs-3177,1,1,2/22/2021,38.69,8,Express 1,44
6240,1215,1,QQs-3178,6,3,2/22/2021,320.94,13.75,Express 1,176
6241,788,1,QQs-3179,1,1,2/22/2021,11.39,3.46,Stamps.com,7
6242,241,1,QQs-3180,1,1,2/22/2021,23.99,7.4,Express 1,20
6243,570,1,QQs-3181,2,2,2/22/2021,134.57,9.4,UPS,101
6244,1218,1,QQs-3182,1,1,2/22/2021,19.39,5.98,Stamps.com,15
6245,846,1,QQs-3184,5,2,2/22/2021,182.45,8,Express 1,48
6246,888,1,QQs-3185,2,2,2/22/2021,30.48,8,Express 1,18
6247,70,1,QQs-3186,5,3,2/22/2021,74.95,8,Express 1,30
6248,434,1,QQs-3187,1,1,2/22/2021,86.59,12.64,Express 1,89
6249,1219,1,QQs-3188,2,2,2/22/2021,18.99,7.4,Express 1,19
6250,307,1,QQs-3189,4,4,2/23/2021,217.06,16.68,UPS,192
6251,1134,1,QQs-3190,1,1,2/23/2021,48.59,12.64,Express 1,37
6252,83,1,QQs-3192,2,2,2/23/2021,35.54,7.4,Express 1,23
6253,1222,1,QQs-3193,3,3,2/23/2021,46.18,8,Express 1,57
6254,1221,1,QQs-3194,2,1,2/23/2021,25.98,5.27,Stamps.com,14
6255,1220,1,QQs-3195,4,4,2/23/2021,110.96,12.64,Express 1,78.5
6256,411,1,QQs-3196,4,4,2/23/2021,42.52,8,Express 1,24
6257,298,1,QQs-3197,1,1,2/23/2021,23.99,7.4,Express 1,22
6258,1223,1,QQs-3198,1,1,2/23/2021,23.79,5.66,Stamps.com,15
6259,846,1,QQs-3199,4,2,2/23/2021,123.26,8,Express 1,30
6260,540,1,QQs-3200,3,3,2/23/2021,960.77,53.93,UPS,1440
6261,484,1,QQs-3201,1,1,2/23/2021,139.39,13.21,UPS,107
6262,669,1,QQs-3202,1,1,2/23/2021,60.69,9.01,Express 1,48
6263,1224,1,QQs-3203,5,3,2/24/2021,71.15,8,Express 1,41
6264,722,1,QQs-3204,2,1,2/24/2021,40.58,8,Express 1,32
6265,1225,1,QQs-3205,2,2,2/24/2021,57.13,8,Express 1,60
6266,438,1,QQs-3206,6,1,2/24/2021,2239.34,72.06,UPS,2592
6267,1226,1,QQs-3207,5,5,2/24/2021,56.15,8,Express 1,28
6268,197,1,QQs-3208,2,2,2/24/2021,18.58,4.09,Stamps.com,9
6269,27,1,QQs-3209,11,11,2/24/2021,328.96,15.66,UPS,400
6270,27,1,QQs-3209-1,1,1,2/24/2021,29.94,8,Express 1,37
6271,263,1,QQs-3210,3,3,2/24/2021,34.47,8,Express 1,20
6272,1227,1,QQs-3211,21,5,2/24/2021,529.8,9.4,UPS,352
6273,426,1,QQs-3212,10,1,2/24/2021,329.1,19.3,Express 1,272
6274,1213,1,QQs-3213,1,1,2/24/2021,16.79,3.85,Stamps.com,8
6275,473,1,QQs-3214,5,1,2/24/2021,314.3,11.66,UPS,240
6276,1229,1,QQs-3215,1,1,2/24/2021,80.09,11.63,Express 1,43
6277,1228,1,QQs-3216,2,1,2/24/2021,15.18,3.57,Stamps.com,8
6278,1230,1,QQs-3217,2,2,2/24/2021,14.98,3.06,Stamps.com,4
6279,1125,1,QQs-3218,2,2,2/24/2021,158.17,8.23,Express 1,96
6280,83,1,QQs-3219,1,1,2/25/2021,14.52,3.46,Stamps.com,8
6281,118,1,QQs-3220,2,1,2/25/2021,121.38,11.78,UPS,96
6282,382,1,QQs-3221,2,2,2/25/2021,86.28,9.4,UPS,58
6283,1231,1,QQs-3222,3,1,2/25/2021,163.77,13.34,UPS,144
6284,637,1,QQs-3223,50,1,2/25/2021,557.5,15.4,UPS,384
6285,631,1,QQs-3224,6,6,2/25/2021,90.04,8,Express 1,77
6286,1198,1,QQs-3225,1,1,2/25/2021,11.79,3.58,Stamps.com,5
6287,1232,1,QQs-3226,2,2,2/26/2021,19.59,7.4,Express 1,23
6288,108,1,QQs-3227,3,3,2/26/2021,45.47,8,Express 1,22
6289,699,1,QQs-3228,1,1,2/26/2021,93.29,11.78,UPS,90
6290,477,1,QQs-3229,3,1,2/26/2021,98.97,10.89,Express 1,84
6291,1233,1,QQs-3230,2,1,2/26/2021,22.98,4.53,Stamps.com,12
6292,618,1,QQs-3231,2,1,2/26/2021,26.78,7.4,Express 1,16
6293,989,1,QQs-3232,2,2,2/26/2021,34.18,8,Express 1,19
6294,1101,1,QQs-3233,2,2,2/27/2021,22.98,4.12,Stamps.com,12
6295,1234,1,QQs-3234,1,1,2/27/2021,7.59,3.22,Stamps.com,4
6296,918,1,QQs-3236,5,1,2/27/2021,64.95,8,Express 1,35
6297,1235,1,QQs-3237,1,1,2/27/2021,7.49,3.01,Stamps.com,3
6298,915,1,QQs-3238,2,2,2/27/2021,57.24,7.83,Express 1,62
6299,1151,1,QQs-3239,2,1,2/28/2021,41.02,8,Express 1,20
6300,1237,1,QQs-3240,2,2,2/28/2021,17.79,8,Express 1,18
6301,1067,1,QQs-3241,2,1,2/28/2021,109.18,11.78,UPS,96
6302,930,1,QQs-3242,3,1,2/28/2021,138.46,8.23,Express 1,128
6303,1236,1,QQs-3243,1,1,2/28/2021,7.59,3.03,Stamps.com,3.5
6304,1238,1,QQs-3244,2,1,2/28/2021,16.98,3.58,Stamps.com,8
6305,3,1,QQs-3245,4,4,2/28/2021,285.06,9.39,UPS,240
6306,1239,1,QQs-3246,1,1,2/28/2021,49.33,7.4,Express 1,20
6307,833,1,QQs-3247,3,3,3/1/2021,160.37,12.29,UPS,112
6308,468,1,QQs-3248,1,1,3/1/2021,32.19,8,Express 1,35
6309,685,1,QQs-3249,6,6,3/1/2021,133.92,13.75,Express 1,137
6310,513,1,QQs-3250,2,1,3/1/2021,179.26,10.13,Express 1,106
6311,1044,1,QQs-3251,2,1,3/1/2021,47.98,8,Express 1,44
6312,338,1,QQs-3252,3,3,3/1/2021,69.97,8,Express 1,48
6313,1240,1,QQs-3253,1,1,3/1/2021,91.49,10.89,Express 1,48
6314,339,1,QQs-3254,28,10,3/2/2021,1024.24,28.08,UPS,768
6315,1241,1,QQs-3255,2,2,3/2/2021,13.98,3.57,Stamps.com,6
6316,594,1,QQs-3256,3,3,3/2/2021,52.07,8,Express 1,62
6317,590,1,QQs-3257,4,4,3/2/2021,1674.5,0,Stamps.com,0
6318,629,1,QQs-3258,3,1,3/2/2021,89.82,12.64,Express 1,102
6319,1090,1,QQs-3259,1,1,3/2/2021,9.19,3.06,Stamps.com,4
6320,996,1,QQs-3260,2,2,3/2/2021,57.68,12.64,Express 1,55.5
6321,139,1,QQs-3261,3,1,3/2/2021,141.42,23.26,UPS,112
6322,358,1,QQs-3262,4,4,3/3/2021,92.36,8,Express 1,69
6323,635,1,QQs-3263,10,7,3/3/2021,359.84,11.79,UPS,416
6324,172,1,QQs-3265,5,5,3/3/2021,69.65,7.4,Express 1,34
6325,1125,1,QQs-3266,1,1,3/3/2021,107.02,7.83,Express 1,52
6326,1242,1,QQs-3267,2,2,3/3/2021,30.89,7.4,Express 1,37
6327,1244,1,QQs-3268,1,1,3/3/2021,49.59,7.4,Express 1,31
6328,1243,1,QQs-3269,1,1,3/3/2021,6.99,3.01,Stamps.com,2
6329,1230,1,QQs-3270,1,1,3/3/2021,10.39,3.51,Stamps.com,6
6330,1245,1,QQs-3271,2,2,3/3/2021,15.08,3.51,Stamps.com,5
6331,1246,1,QQs-3272,1,1,3/4/2021,12.79,4.12,Stamps.com,9
6332,1247,1,QQs-3273,3,1,3/4/2021,270,14.88,UPS,192
6333,338,1,QQs-3274,2,1,3/4/2021,40.98,8,Express 1,24
6334,1079,1,QQs-3275,1,1,3/4/2021,10.88,3.46,Stamps.com,6
6335,169,1,QQs-3276,2,2,3/4/2021,601.83,9.73,UPS,480
6336,491,1,QQs-3277,4,1,3/4/2021,156.52,9.4,UPS,176
6337,28,1,QQs-3278,16,1,3/4/2021,271.84,9.87,UPS,144
6338,186,1,QQs-3279,5,1,3/4/2021,153.4,13.75,Express 1,160
6339,1249,1,QQs-3280,4,1,3/4/2021,259.66,35.38,Express 1,288
6340,1248,1,QQs-3281,1,1,3/4/2021,49.59,7.4,Express 1,31
6341,1250,1,QQs-3282,1,1,3/4/2021,80.19,20.19,Express 1,24
6342,633,1,QQs-3283,6,6,3/4/2021,132.04,11.91,UPS,101
6343,981,1,QQs-3284,3,3,3/5/2021,76.37,10.66,UPS,71
6344,114,1,QQs-3285,12,3,3/5/2021,93.48,8,Express 1,43
6345,1252,1,QQs-3286,1,1,3/5/2021,42.24,8,Express 1,23
6346,1251,1,QQs-3287,6,5,3/5/2021,323.14,11.7,UPS,352
6347,840,1,QQs-3288,2,2,3/5/2021,43.98,8,Express 1,31
6348,1255,1,QQs-3289,3,3,3/5/2021,25.97,5.66,Stamps.com,15
6349,1048,1,QQs-3290,1,1,3/5/2021,23.99,7.4,Express 1,22
6350,768,1,QQs-3291,3,1,3/5/2021,116.07,15.87,UPS,176
6351,1254,1,QQs-3292,1,1,3/5/2021,214.58,11.86,UPS,128
6352,1253,1,QQs-3293,2,1,3/5/2021,47.98,8,Express 1,62
6353,619,1,QQs-3294,2,2,3/6/2021,41.48,8,Express 1,34
6354,1185,1,QQs-3295,4,3,3/6/2021,51.03,8,Express 1,40
6355,69,1,QQs-3296,1,1,3/6/2021,26.79,8,Express 1,25
6356,981,1,QQs-3297,3,3,3/6/2021,68.44,10.68,UPS,67
6357,235,1,QQs-3298,13,2,3/6/2021,427.83,17.06,UPS,352
6358,1256,1,QQs-3299,3,3,3/6/2021,30.98,8,Express 1,23
6359,1253,1,QQs-3300,1,1,3/7/2021,19.39,5.98,Stamps.com,15
6360,984,1,QQs-3301,4,4,3/7/2021,281.56,20.24,UPS,160
6361,747,1,QQs-3302,4,2,3/7/2021,392.58,37.64,Express 1,336
6362,745,1,QQs-3303,5,5,3/7/2021,116.55,12.64,Express 1,90
6363,1258,1,QQs-3304,1,1,3/7/2021,84.49,11.63,Express 1,90
6364,1044,1,QQs-3305,1,1,3/7/2021,23.99,7.4,Express 1,23
6365,120,1,QQs-3306,1,1,3/7/2021,27.85,8,Express 1,28
6366,1257,1,QQs-3307,3,3,3/7/2021,145.92,52.58,Express 1,112
6367,1261,1,QQs-3309,8,4,3/7/2021,604.1,23.61,0,592
6368,1260,1,QQs-3310,1,1,3/7/2021,79.68,7.83,Express 1,62
6369,103,1,QQs-3311,2,1,3/8/2021,71.08,8,Express 1,42
6370,1259,1,QQs-3312,5,5,3/8/2021,178.15,9.79,UPS,168
6371,865,1,QQs-3313,1,1,3/8/2021,139.39,11.8,UPS,104
6372,1263,1,QQs-3314,1,1,3/8/2021,26.99,5.19,Stamps.com,15.9
6373,998,1,QQs-3315,3,3,3/8/2021,155.87,14.33,UPS,144
6374,1262,1,QQs-3316,5,1,3/8/2021,114.95,12.75,UPS,96
6375,1264,1,QQs-3317,1,1,3/8/2021,23.99,8,Express 1,31
6376,336,1,QQs-3318,1,1,3/8/2021,68.59,11.89,UPS,46
6377,1105,1,QQs-3320,2,2,3/8/2021,27.18,5.42,Stamps.com,14
6378,58,1,QQs-3321,3,3,3/8/2021,39.97,8,Express 1,26
6379,1266,1,QQs-3322,1,1,3/8/2021,10.39,3.69,Stamps.com,5
6380,500,1,QQs-3323,1,1,3/8/2021,74.79,9.01,Express 1,46
6381,1265,1,QQs-3324,1,1,3/8/2021,21.07,5.19,Stamps.com,13
6382,434,1,QQs-3325,1,1,3/8/2021,71.29,12.64,Express 1,88
6383,65,1,QQs-3326,1,1,3/9/2021,19.39,4.53,Stamps.com,12
6384,156,1,QQs-3327,2,2,3/9/2021,41.48,8,Express 1,35
6385,273,1,QQs-3328,10,1,3/9/2021,344.9,11.8,UPS,368
6386,23,1,QQs-3329,1,1,3/9/2021,92.39,7.83,Express 1,80
6387,518,1,QQs-3330,10,10,3/9/2021,118.3,10.89,Express 1,74
6388,1268,1,QQs-3331,2,1,3/9/2021,44.78,20.19,Stamps.com,16
6389,78,1,QQs-3332,3,1,3/9/2021,44.97,8,Express 1,27
6390,1267,1,QQs-3333,6,6,3/9/2021,84.14,7.7,Express 1,39
6391,933,1,QQs-3334,4,1,3/9/2021,107.84,19.3,Express 1,144
6392,1269,1,QQs-3335,1,1,3/9/2021,7.61,3.01,Stamps.com,3
6393,768,1,QQs-3336,39,11,3/9/2021,364.01,17.18,UPS,198
6394,310,1,QQs-3337,2,2,3/9/2021,131.62,8.31,Express 1,86
6395,805,1,QQs-3338,1,1,3/10/2021,80.99,10.89,Express 1,69
6396,928,1,QQs-3339,1,1,3/10/2021,13.39,3.46,Stamps.com,8
6397,483,1,QQs-3340,1,1,3/10/2021,40.99,7.4,Express 1,41
6398,663,1,QQs-3341,1,1,3/10/2021,105.19,12.64,Express 1,90
6399,1270,1,QQs-3342,1,1,3/10/2021,9.99,19.3,Express 1,272
6400,1270,1,QQs-3342-1,8,8,3/10/2021,152.8666667,19.3,Express 1,272
6401,1272,1,QQs-3343,1,1,3/10/2021,9.17,3.01,Stamps.com,4
6402,1271,1,QQs-3344,4,4,3/10/2021,45.96,8,Express 1,27
6403,1273,1,QQs-3345,1,1,3/10/2021,16.59,4.09,Stamps.com,12
6404,282,1,QQs-3346,7,6,3/10/2021,122.43,10.89,Express 1,87
6405,1152,1,QQs-3347,2,1,3/10/2021,14.98,3.85,Stamps.com,5
6406,1275,1,QQs-3348,1,1,3/10/2021,63.99,13.25,UPS,69
6407,1274,1,QQs-3349,3,3,3/10/2021,75.48,8,Express 1,68
6408,1276,1,QQs-3350,1,1,3/11/2021,18.99,4.38,Stamps.com,11.5
6409,113,1,QQs-3351,1,1,3/11/2021,84.49,12.64,Express 1,93
6410,701,1,QQs-3352,7,4,3/11/2021,74.83,8,Express 1,46
6411,685,1,QQs-3353,14,14,3/11/2021,281.79,19.3,Express 1,240
6412,685,1,QQs-3353-1,6,6,3/11/2021,117.18,12.64,Express 1,90.9
6413,1279,1,QQs-3354,1,1,3/11/2021,60.69,8.04,Express 1,49
6414,1278,1,QQs-3355,1,1,3/11/2021,21.49,5.23,Stamps.com,14
6415,1277,1,QQs-3356,1,1,3/11/2021,74.79,12.64,Express 1,51
6416,804,1,QQs-3357,2,1,3/11/2021,126.78,13.25,UPS,74
6417,1281,1,QQs-3358,2,2,3/11/2021,875,23.68,UPS,832
6418,1280,1,QQs-3359,1,1,3/11/2021,11.99,3.57,Stamps.com,7
6419,1073,1,QQs-3360,2,2,3/11/2021,182.69,11.8,UPS,164
6420,1282,1,QQs-3361,1,1,3/12/2021,43.99,8,Express 1,37
6421,186,1,QQs-3362,10,1,3/12/2021,306.8,21.39,UPS,304
6422,1284,1,QQs-3363,6,6,3/12/2021,452.04,13.61,UPS,392
6423,1283,1,QQs-3364,2,1,3/12/2021,149.58,9.63,UPS,96
6424,750,1,QQs-3365,7,5,3/12/2021,233.33,11.8,UPS,232
6425,1285,1,QQs-3366,1,1,3/12/2021,19.39,5.66,Stamps.com,13
6426,1105,1,QQs-3368,2,2,3/12/2021,45.58,8,Express 1,27.9
6427,290,1,QQs-3369,1,1,3/12/2021,75.05,7.83,Express 1,61
6428,588,1,QQs-3371,6,6,3/12/2021,66.96,8,Express 1,32
6429,335,1,QQs-3372,3,3,3/12/2021,86.21,13.75,Express 1,96
6430,1286,1,QQs-3373,3,3,3/12/2021,24.77,4.38,Stamps.com,11
6431,1287,1,QQs-3374,2,1,3/12/2021,147.78,9.44,UPS,90
6432,930,1,QQs-3375,3,1,3/12/2021,173.08,8.79,Express 1,128
6433,1239,1,QQs-3376,5,1,3/12/2021,116.95,9.44,UPS,100
6434,1288,1,QQs-3377,2,2,3/13/2021,79.18,12.64,Express 1,95
